"2020/07/30 16:47:38:327" "DEBUG  " "   Seq Log     " "Reached pos --> x: -88.83067, y: -344.2244, z: -6.378994, pitch: -62.132"
"2020/07/30 16:52:10:023" "DEBUG  " "   Seq Log     " "Place unit from standby to buffer lane 1 done"
"2020/07/30 16:52:10:023" "INFO   " " Queuing Event " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.LANE.01.TRAY.03.01,PNB.CELL.B04.HEAD.02,1,0,Gang 0 "
"2020/07/30 16:52:10:023" "DEBUG  " "   Seq Log     " "----------Buffered PickAndPlace Completed----------"
"2020/07/30 16:52:10:023" "INFO   " "Event to TA[1] " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.LANE.01.TRAY.03.01,PNB.CELL.B04.HEAD.02,1,0,Gang 0 "
"2020/07/30 16:52:10:023" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:52:10:398" "INFO   " "Cmd from TA[1] " "PickAndPlace,PNB.CELL.B04.LANE.01.TRAY.04.03,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.01,1,0,"
"2020/07/30 16:52:10:398" "DEBUG  " "   Seq Log     " "PicknPlace buffer queue count 1 added: "
"2020/07/30 16:52:10:398" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.LANE.01.TRAY.04.03"
"2020/07/30 16:52:10:398" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:52:10:398" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.HEAD.01"
"2020/07/30 16:52:10:398" "DEBUG  " "   Seq Log     " " +Retry: FALSE"
"2020/07/30 16:52:10:398" "DEBUG  " "   Seq Log     " "Processing one PickAndPlace buffer from total 1 queue: "
"2020/07/30 16:52:10:398" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.LANE.01.TRAY.04.03"
"2020/07/30 16:52:10:398" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:52:10:398" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.HEAD.01"
"2020/07/30 16:52:10:398" "DEBUG  " "   Seq Log     " " -Retry: FALSE"
"2020/07/30 16:52:10:398" "DEBUG  " "   Seq Log     " "--------Buffered PicknPlace Started with retry FALSE--------"
"2020/07/30 16:52:10:413" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:52:10:428" "DEBUG  " "   Seq Log     " "Reached pos --> x: -47.99543, y: -264.2388, z: -6.379, pitch: -62.1325"
"2020/07/30 16:52:10:443" "DEBUG  " "   Seq Log     " "Arm move to buffer 1 pick position"
"2020/07/30 16:52:10:443" "DEBUG  " "   Seq Log     " "XY tray pick pos: -215.995, -224.238, XY AO: 0.0, 0.0, X pick offset: 0.0"
"2020/07/30 16:52:10:443" "DEBUG  " "   Seq Log     " "Final XY tray pick pos to be moved --> x: -215.995, y: -224.238"
"2020/07/30 16:52:10:833" "DEBUG  " "   Seq Log     " "Reached pos --> x: -215.2449, y: -224.2491, z: -6.379006, pitch: -62.133"
"2020/07/30 16:52:10:848" "DEBUG  " "   Seq Log     " "Pick Head 1 down, vacuum ON"
"2020/07/30 16:52:10:848" "DEBUG  " "   Seq Log     " "Move Z to buffer 1 pick position"
"2020/07/30 16:52:11:643" "DEBUG  " "   Seq Log     " "Reached pos --> x: -215.9956, y: -224.2384, z: -19.178, pitch: -62.1325"
"2020/07/30 16:52:11:643" "DEBUG  " "   Seq Log     " "Unit Count : 17594.0"
"2020/07/30 16:52:11:643" "DEBUG  " "   Seq Log     " "Z move to standby and pick heads cylinder up"
"2020/07/30 16:52:11:853" "DEBUG  " "   Seq Log     " "Reached pos --> x: -215.9951, y: -224.2397, z: -7.002629, pitch: -62.1325"
"2020/07/30 16:52:11:853" "DEBUG  " "   Seq Log     " "Check fail to pick"
"2020/07/30 16:52:11:853" "DEBUG  " "   Seq Log     " "Head 1: vacuum on TRUE, analog 3871, pressure -90.7635731070894"
"2020/07/30 16:52:11:853" "DEBUG  " "   Seq Log     " "Head 2: vacuum on FALSE, analog 9795, pressure -3.83007293923782e-1"
"2020/07/30 16:52:11:853" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9898, pressure 9.59807123020141e-1"
"2020/07/30 16:52:11:853" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9854, pressure 2.27362895596173e-1"
"2020/07/30 16:52:11:868" "DEBUG  " "   Seq Log     " "Pick unit from buffer lane 1 to standby done"
"2020/07/30 16:52:11:868" "INFO   " " Queuing Event " "PickAndPlaceCompleted,PNB.CELL.B04.LANE.01.TRAY.04.03,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.01,1,0,Gang 0 "
"2020/07/30 16:52:11:868" "DEBUG  " "   Seq Log     " "----------Buffered PickAndPlace Completed----------"
"2020/07/30 16:52:11:868" "INFO   " "Event to TA[1] " "PickAndPlaceCompleted,PNB.CELL.B04.LANE.01.TRAY.04.03,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.01,1,0,Gang 0 "
"2020/07/30 16:52:11:883" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:52:14:883" "DEBUG  " "   Seq Log     " "StartStage >>> Move Y, Z and pitch to socket standby position"
"2020/07/30 16:52:14:897" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:52:15:197" "DEBUG  " "   Seq Log     " "Reached pos --> x: -215.9967, y: -333.1408, z: -6.379017, pitch: -62.1305"
"2020/07/30 16:52:15:197" "DEBUG  " "   Seq Log     " "iStageTC: 1"
"2020/07/30 16:52:15:197" "DEBUG  " "   Seq Log     " "Move X to socket standby position"
"2020/07/30 16:52:15:377" "DEBUG  " "   Seq Log     " "Reached pos --> x: -227.7818, y: -333.6164, z: -6.379006, pitch: -62.132"
"2020/07/30 16:52:15:377" "DEBUG  " "   Seq Log     " "1, Stage completed"
"2020/07/30 16:52:15:377" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:52:30:903" "INFO   " "Cmd from TA[1] " "PickAndPlace,PNB.TESTER.B04.01.SOCKET.A01,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.02,0,0,0"
"2020/07/30 16:52:30:903" "DEBUG  " "   Seq Log     " "PicknPlace buffer queue count 1 added: "
"2020/07/30 16:52:30:903" "DEBUG  " "   Seq Log     " " +PNB.TESTER.B04.01.SOCKET.A01"
"2020/07/30 16:52:30:903" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:52:30:903" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.HEAD.02"
"2020/07/30 16:52:30:903" "DEBUG  " "   Seq Log     " " +Retry: FALSE"
"2020/07/30 16:52:30:903" "DEBUG  " "   Seq Log     " "Processing one PickAndPlace buffer from total 1 queue: "
"2020/07/30 16:52:30:903" "DEBUG  " "   Seq Log     " " -PNB.TESTER.B04.01.SOCKET.A01"
"2020/07/30 16:52:30:903" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:52:30:903" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.HEAD.02"
"2020/07/30 16:52:30:903" "DEBUG  " "   Seq Log     " " -Retry: FALSE"
"2020/07/30 16:52:30:903" "INFO   " "Cmd from TA[2] " "PickAndPlace,PNB.CELL.B04.STANDBY.01,PNB.TESTER.B04.01.SOCKET.A01,PNB.CELL.B04.HEAD.01,1,0,0"
"2020/07/30 16:52:30:918" "DEBUG  " "   Seq Log     " "PicknPlace buffer queue count 1 added: "
"2020/07/30 16:52:30:918" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:52:30:918" "DEBUG  " "   Seq Log     " " +PNB.TESTER.B04.01.SOCKET.A01"
"2020/07/30 16:52:30:918" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.HEAD.01"
"2020/07/30 16:52:30:918" "DEBUG  " "   Seq Log     " " +Retry: FALSE"
"2020/07/30 16:52:30:918" "DEBUG  " "   Seq Log     " "Processing one PickAndPlace buffer from total 1 queue: "
"2020/07/30 16:52:30:918" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:52:30:918" "DEBUG  " "   Seq Log     " " -PNB.TESTER.B04.01.SOCKET.A01"
"2020/07/30 16:52:30:918" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.HEAD.01"
"2020/07/30 16:52:30:918" "DEBUG  " "   Seq Log     " " -Retry: FALSE"
"2020/07/30 16:52:30:918" "DEBUG  " "   Seq Log     " "--------Buffered PicknPlace Started with retry FALSE--------"
"2020/07/30 16:52:30:918" "DEBUG  " "   Seq Log     " "Check thermal head is up"
"2020/07/30 16:52:30:933" "DEBUG  " "   Seq Log     " "sSourceTesterNo_Local: 1"
"2020/07/30 16:52:30:933" "DEBUG  " "   Seq Log     " "TIUnumber: 0"
"2020/07/30 16:52:30:933" "DEBUG  " "   Seq Log     " "TIUnumber is 0"
"2020/07/30 16:52:30:933" "DEBUG  " "   Seq Log     " "Move Y & Z to socket 1 standby position"
"2020/07/30 16:52:30:947" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:52:30:963" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.4391, y: -333.6219, z: -6.379, pitch: -62.1325"
"2020/07/30 16:52:30:963" "DEBUG  " "   Seq Log     " "Move X to socket 1 standby position"
"2020/07/30 16:52:31:277" "DEBUG  " "   Seq Log     " "Reached pos --> x: -141.229, y: -333.612, z: -6.379006, pitch: -62.1325"
"2020/07/30 16:52:31:293" "DEBUG  " "   Seq Log     " "Move XY to socket 1 pick position"
"2020/07/30 16:52:31:293" "DEBUG  " "   Seq Log     " "XY socket pick pos: -140.439, -676.774, XY AO: -7.6788e-2, -1.439e-2, X pick offset: 0.0"
"2020/07/30 16:52:31:293" "DEBUG  " "   Seq Log     " "Final XYZ socket pick pos to be moved --> x: -140.362212, y: -676.78839, z: -14.926"
"2020/07/30 16:52:31:743" "DEBUG  " "   Seq Log     " "Reached pos --> x: -140.3674, y: -676.2785, z: -6.379006, pitch: -62.136"
"2020/07/30 16:52:31:743" "DEBUG  " "   Seq Log     " "Move Z to socket 1 pick position & Pick Head 2 down, vacuum ON"
"2020/07/30 16:52:32:477" "DEBUG  " "   Seq Log     " "Reached pos --> x: -140.3615, y: -676.7889, z: -14.926014, pitch: -62.1325"
"2020/07/30 16:52:32:477" "DEBUG  " "   Seq Log     " "Unit Count : 17594.0"
"2020/07/30 16:52:32:477" "DEBUG  " "   Seq Log     " "Move Z to socket standby and pick heads up"
"2020/07/30 16:52:32:703" "DEBUG  " "   Seq Log     " "Reached pos --> x: -140.3626, y: -676.7649, z: -6.560143, pitch: -62.132"
"2020/07/30 16:52:32:703" "DEBUG  " "   Seq Log     " "Check fail to pick"
"2020/07/30 16:52:32:703" "DEBUG  " "   Seq Log     " "Head 1: vacuum on TRUE, analog 3887, pressure -90.6567583239235"
"2020/07/30 16:52:32:703" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 3915, pressure -90.3515732291635"
"2020/07/30 16:52:32:703" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9892, pressure 7.4617755668811e-1"
"2020/07/30 16:52:32:703" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9849, pressure 4.42518387401947e-2"
"2020/07/30 16:52:32:717" "DEBUG  " "   Seq Log     " "Pick unit from socket 1 to standby done"
"2020/07/30 16:52:32:717" "INFO   " " Queuing Event " "PickAndPlaceCompleted,PNB.TESTER.B04.01.SOCKET.A01,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.02,0,0,0"
"2020/07/30 16:52:32:717" "INFO   " "Event to TA[1] " "PickAndPlaceCompleted,PNB.TESTER.B04.01.SOCKET.A01,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.02,0,0,0"
"2020/07/30 16:52:32:717" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:52:32:747" "DEBUG  " "   Seq Log     " "Check thermal head is up"
"2020/07/30 16:52:32:763" "DEBUG  " "   Seq Log     " "sDestTesterNo_Local: 1"
"2020/07/30 16:52:32:763" "DEBUG  " "   Seq Log     " "TIUnumber: 1"
"2020/07/30 16:52:32:763" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:52:32:763" "DEBUG  " "   Seq Log     " "Reached pos --> x: -140.3635, y: -676.7872, z: -6.384545, pitch: -62.132"
"2020/07/30 16:52:32:763" "DEBUG  " "   Seq Log     " "Move X to socket 1 standby position"
"2020/07/30 16:52:33:094" "DEBUG  " "   Seq Log     " "Move X and Y to socket 1 place position"
"2020/07/30 16:52:33:094" "DEBUG  " "   Seq Log     " "XY socket place pos: -228.439, -676.774, XY AO: -7.6788e-2, -1.0239e-1, X pick offset: 0.0"
"2020/07/30 16:52:33:094" "DEBUG  " "   Seq Log     " "Final XYZ socket place pos to be moved --> x: -228.362212, y: -676.87639, z: -10.846"
"2020/07/30 16:52:33:154" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.2866, y: -676.8052, z: -6.379006, pitch: -62.1325"
"2020/07/30 16:52:33:154" "DEBUG  " "   Seq Log     " "Check unit drop"
"2020/07/30 16:52:33:154" "DEBUG  " "   Seq Log     " "Head 1: vacuum on TRUE, analog 3882, pressure -90.8246101260415"
"2020/07/30 16:52:33:154" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 3893, pressure -90.5652027954955"
"2020/07/30 16:52:33:154" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9890, pressure 9.75066377758139e-1"
"2020/07/30 16:52:33:154" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9843, pressure 2.57881405072169e-1"
"2020/07/30 16:52:33:154" "DEBUG  " "   Seq Log     " "Move Z to socket 1 place position and pick head 1 down"
"2020/07/30 16:52:33:304" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.3742, y: -676.8935, z: -9.985085, pitch: -62.132"
"2020/07/30 16:52:33:814" "DEBUG  " "   Seq Log     " "Pick Head 1 purge"
"2020/07/30 16:52:33:904" "DEBUG  " "   Seq Log     " "When Drop, Pick Head 1 purge 6.95669423505356kPa"
"2020/07/30 16:52:33:904" "DEBUG  " "   Seq Log     " "PickHead1_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:52:33:904" "DEBUG  " "   Seq Log     " "PickHead2_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:52:33:904" "DEBUG  " "   Seq Log     " "PickHead3_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:52:33:904" "DEBUG  " "   Seq Log     " "PickHead4_VacThreshold_Purge 20.0kPa"
"2020/07/30 16:52:33:904" "DEBUG  " "   Seq Log     " "bHead1PurgeSwOn TRUE"
"2020/07/30 16:52:33:904" "DEBUG  " "   Seq Log     " "bHead2PurgeSwOn TRUE"
"2020/07/30 16:52:33:904" "DEBUG  " "   Seq Log     " "bHead3PurgeSwOn TRUE"
"2020/07/30 16:52:33:904" "DEBUG  " "   Seq Log     " "bHead4PurgeSwOn TRUE"
"2020/07/30 16:52:33:904" "DEBUG  " "   Seq Log     " "bHeadGotIC TRUE"
"2020/07/30 16:52:33:904" "DEBUG  " "   Seq Log     " "bHeadGotIC TRUE"
"2020/07/30 16:52:33:904" "DEBUG  " "   Seq Log     " "bHeadGotIC FALSE"
"2020/07/30 16:52:33:904" "DEBUG  " "   Seq Log     " "bHeadGotIC FALSE"
"2020/07/30 16:52:33:904" "DEBUG  " "   Seq Log     " "Move Z to socket standby and pick head 1 up"
"2020/07/30 16:52:34:114" "DEBUG  " "   Seq Log     " "When Head Up, Pick Head 1 purge 8.37580492568742kPa"
"2020/07/30 16:52:34:114" "DEBUG  " "   Seq Log     " "Pick Head 1 purge off"
"2020/07/30 16:52:34:114" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.3618, y: -676.872, z: -6.472189, pitch: -62.1325"
"2020/07/30 16:52:34:114" "DEBUG  " "   Seq Log     " "bHead1PurgeMonitor FALSE"
"2020/07/30 16:52:34:114" "DEBUG  " "   Seq Log     " "bHead2PurgeMonitor FALSE"
"2020/07/30 16:52:34:114" "DEBUG  " "   Seq Log     " "bHead3PurgeMonitor FALSE"
"2020/07/30 16:52:34:114" "DEBUG  " "   Seq Log     " "bHead4PurgeMonitor FALSE"
"2020/07/30 16:52:34:218" "DEBUG  " "   Seq Log     " "Head 1: vacuum on TRUE, analog 8521, pressure -19.914853358562"
"2020/07/30 16:52:34:218" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 4310, pressure -84.385204626606"
"2020/07/30 16:52:34:218" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9898, pressure 8.07214575640103e-1"
"2020/07/30 16:52:34:218" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9860, pressure 1.81585131382178e-1"
"2020/07/30 16:52:34:234" "DEBUG  " "   Seq Log     " "Move Y to socket 1 standby position"
"2020/07/30 16:52:34:728" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.3639, y: -294.133, z: -6.378983, pitch: -62.13"
"2020/07/30 16:52:34:728" "INFO   " " Queuing Event " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.TESTER.B04.01.SOCKET.A01,PNB.CELL.B04.HEAD.01,1,0,0Gang 0 "
"2020/07/30 16:52:34:728" "DEBUG  " "   Seq Log     " "----------Buffered PickAndPlace Completed----------"
"2020/07/30 16:52:34:728" "INFO   " "Event to TA[1] " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.TESTER.B04.01.SOCKET.A01,PNB.CELL.B04.HEAD.01,1,0,0Gang 0 "
"2020/07/30 16:52:34:728" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:52:34:728" "DEBUG  " "   Seq Log     " "Place unit from standby to socket 1 done"
"2020/07/30 16:52:34:834" "INFO   " "Cmd from TA[1] " "PickAndPlace,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.LANE.01.TRAY.03.02,PNB.CELL.B04.HEAD.02,1,0,"
"2020/07/30 16:52:34:834" "DEBUG  " "   Seq Log     " "PicknPlace buffer queue count 1 added: "
"2020/07/30 16:52:34:834" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:52:34:834" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.LANE.01.TRAY.03.02"
"2020/07/30 16:52:34:834" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.HEAD.02"
"2020/07/30 16:52:34:834" "DEBUG  " "   Seq Log     " " +Retry: FALSE"
"2020/07/30 16:52:34:834" "DEBUG  " "   Seq Log     " "Processing one PickAndPlace buffer from total 1 queue: "
"2020/07/30 16:52:34:834" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:52:34:834" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.LANE.01.TRAY.03.02"
"2020/07/30 16:52:34:834" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.HEAD.02"
"2020/07/30 16:52:34:834" "DEBUG  " "   Seq Log     " " -Retry: FALSE"
"2020/07/30 16:52:34:834" "DEBUG  " "   Seq Log     " "--------Buffered PicknPlace Started with retry FALSE--------"
"2020/07/30 16:52:34:878" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:52:34:894" "DEBUG  " "   Seq Log     " "Reached pos --> x: -228.3626, y: -293.623, z: -6.379011, pitch: -62.13"
"2020/07/30 16:52:34:908" "DEBUG  " "   Seq Log     " "Move XY to buffer 1 place position"
"2020/07/30 16:52:34:908" "DEBUG  " "   Seq Log     " "XY tray place pos: -87.995, -264.238, XY AO: 0.0, 0.0, X pick offset: 0.0"
"2020/07/30 16:52:34:908" "DEBUG  " "   Seq Log     " "Final XYZ tray place pos to be moved --> x: -87.995, y: -264.238, z: -16.078"
"2020/07/30 16:52:35:283" "DEBUG  " "   Seq Log     " "Reached pos --> x: -88.82723, y: -264.218, z: -6.378994, pitch: -62.132"
"2020/07/30 16:52:35:283" "DEBUG  " "   Seq Log     " "Check unit drop"
"2020/07/30 16:52:35:283" "DEBUG  " "   Seq Log     " "Head 1: vacuum on FALSE, analog 9794, pressure -6.27155369731753e-1"
"2020/07/30 16:52:35:283" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 3893, pressure -90.7025360881375"
"2020/07/30 16:52:35:283" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9895, pressure 1.08188116092413"
"2020/07/30 16:52:35:283" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9850, pressure 4.86770226142141e-1"
"2020/07/30 16:52:35:313" "DEBUG  " "   Seq Log     " "Pick Head 2 down"
"2020/07/30 16:52:35:508" "DEBUG  " "   Seq Log     " "Reached pos --> x: -87.99456, y: -264.2502, z: -15.524775, pitch: -62.1325"
"2020/07/30 16:52:36:018" "DEBUG  " "   Seq Log     " "Unit Count : 17595.0"
"2020/07/30 16:52:36:018" "DEBUG  " "   Seq Log     " "Pick Head 2 purge"
"2020/07/30 16:52:36:108" "DEBUG  " "   Seq Log     " "When Drop, Pick Head 2 purge 6.94143498031556kPa"
"2020/07/30 16:52:36:108" "DEBUG  " "   Seq Log     " "Z move to standby and pick heads cylinder up"
"2020/07/30 16:52:36:318" "DEBUG  " "   Seq Log     " "Reached pos --> x: -87.9955, y: -264.2303, z: -6.660731, pitch: -62.1325"
"2020/07/30 16:52:36:318" "DEBUG  " "   Seq Log     " "When Head Up, Pick Head 2 purge 8.5131382183294kPa"
"2020/07/30 16:52:36:318" "DEBUG  " "   Seq Log     " "Head 2 purge off"
"2020/07/30 16:52:36:438" "DEBUG  " "   Seq Log     " "Head 1: vacuum on FALSE, analog 9806, pressure -2.60933256019797e-1"
"2020/07/30 16:52:36:438" "DEBUG  " "   Seq Log     " "Head 2: vacuum on TRUE, analog 8697, pressure -17.0155949583422"
"2020/07/30 16:52:36:438" "DEBUG  " "   Seq Log     " "Head 3: vacuum on FALSE, analog 9898, pressure 9.44547868282143e-1"
"2020/07/30 16:52:36:438" "DEBUG  " "   Seq Log     " "Head 4: vacuum on FALSE, analog 9850, pressure 2.57881405072169e-1"
"2020/07/30 16:52:36:438" "DEBUG  " "   Seq Log     " "Place unit from standby to buffer lane 1 done"
"2020/07/30 16:52:36:453" "INFO   " " Queuing Event " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.LANE.01.TRAY.03.02,PNB.CELL.B04.HEAD.02,1,0,Gang 0 "
"2020/07/30 16:52:36:453" "DEBUG  " "   Seq Log     " "----------Buffered PickAndPlace Completed----------"
"2020/07/30 16:52:36:453" "MESSAGE" "5.2.IR10       " "Pick And Place: Idle"
"2020/07/30 16:52:36:453" "INFO   " "Event to TA[1] " "PickAndPlaceCompleted,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.LANE.01.TRAY.03.02,PNB.CELL.B04.HEAD.02,1,0,Gang 0 "
"2020/07/30 16:52:36:678" "INFO   " "Cmd from TA[1] " "PickAndPlace,PNB.CELL.B04.LANE.01.TRAY.04.02,PNB.CELL.B04.STANDBY.01,PNB.CELL.B04.HEAD.01,1,0,"
"2020/07/30 16:52:36:678" "DEBUG  " "   Seq Log     " "PicknPlace buffer queue count 1 added: "
"2020/07/30 16:52:36:678" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.LANE.01.TRAY.04.02"
"2020/07/30 16:52:36:678" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:52:36:678" "DEBUG  " "   Seq Log     " " +PNB.CELL.B04.HEAD.01"
"2020/07/30 16:52:36:678" "DEBUG  " "   Seq Log     " " +Retry: FALSE"
"2020/07/30 16:52:36:678" "DEBUG  " "   Seq Log     " "Processing one PickAndPlace buffer from total 1 queue: "
"2020/07/30 16:52:36:678" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.LANE.01.TRAY.04.02"
"2020/07/30 16:52:36:678" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.STANDBY.01"
"2020/07/30 16:52:36:678" "DEBUG  " "   Seq Log     " " -PNB.CELL.B04.HEAD.01"
"2020/07/30 16:52:36:678" "DEBUG  " "   Seq Log     " " -Retry: FALSE"
"2020/07/30 16:52:36:678" "DEBUG  " "   Seq Log     " "--------Buffered PicknPlace Started with retry FALSE--------"
"2020/07/30 16:52:36:708" "MESSAGE" "5.2.IR10       " "Pick And Place: Running"
"2020/07/30 16:52:36:723" "DEBUG  " "   Seq Log     " "Reached pos --> x: -87.99503, y: -264.2364, z: -6.379006, pitch: -62.1325"
"2020/07/30 16:52:36:738" "DEBUG  " "   Seq Log     " "Arm move to buffer 1 pick position"
"2020/07/30 16:52:36:738" "DEBUG  " "   Seq Log     " "XY tray pick pos: -175.995, -224.238, XY AO: 0.0, 0.0, X pick offset: 0.0"
"2020/07/30 16:52:36:738" "DEBUG  " "   Seq Log     " "Final XY tray pick pos to be moved --> x: -175.995, y: -224.238"
"2020/07/30 16:52:37:054" "DEBUG  " "   Seq Log     " "Reached pos --> x: -175.225, y: -224.2444, z: -6.379, pitch: -62.133"
"2020/07/30 16:52:37:083" "DEBUG  " "   Seq Log     " "Pick Head 1 down, vacuum ON"
"2020/07/30 16:52:37:083" "DEBUG  " "   Seq Log     " "Move Z to buffer 1 pick position"
"2020/07/30 16:52:37:864" "DEBUG  " "   Seq Log     " "Reached pos --> x: -175.9954, y: -224.2389, z: -19.17799, pitch: -62.1325"
